device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.8777313232422,76.060905456543,2021-10-23T14:00:38Z,2021-10-23T14:00:43.180683Z,7
25029,27.8776416778564,76.0610198974609,2021-10-23T14:00:30Z,2021-10-23T14:00:37.857959Z,6
25029,27.8776473999023,76.0609817504883,2021-10-23T14:00:32Z,2021-10-23T14:00:37.857768Z,5
25029,27.8776683807373,76.0609512329102,2021-10-23T14:00:34Z,2021-10-23T14:00:37.83367Z,6
25029,27.877649307251,76.0610656738281,2021-10-23T14:00:28Z,2021-10-23T14:00:31.196862Z,8
25029,27.87766456604,76.0611114501953,2021-10-23T14:00:26Z,2021-10-23T14:00:31.196761Z,7
25029,27.8776683807373,76.061149597168,2021-10-23T14:00:24Z,2021-10-23T14:00:31.188383Z,5
25029,27.8776683807373,76.0612564086914,2021-10-23T14:00:18Z,2021-10-23T14:00:26.509052Z,6
25029,27.8776683807373,76.0612258911133,2021-10-23T14:00:20Z,2021-10-23T14:00:26.511198Z,4
25029,27.8776702880859,76.0611953735352,2021-10-23T14:00:22Z,2021-10-23T14:00:26.510341Z,6
25029,27.8776836395264,76.0613403320312,2021-10-23T14:00:12Z,2021-10-23T14:00:19.307718Z,4
25029,27.8776741027832,76.0612869262695,2021-10-23T14:00:16Z,2021-10-23T14:00:19.307525Z,4
25029,27.8776798248291,76.0613098144531,2021-10-23T14:00:14Z,2021-10-23T14:00:19.306762Z,4
25029,27.8776893615723,76.0613632202148,2021-10-23T14:00:10Z,2021-10-23T14:00:15.877061Z,6
25029,27.8777351379395,76.0614166259766,2021-10-23T14:00:06Z,2021-10-23T14:00:15.876892Z,6
25029,27.8777103424072,76.061393737793,2021-10-23T14:00:08Z,2021-10-23T14:00:15.876702Z,6
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:48Z,2021-10-23T14:00:12.802354Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:59:54Z,2021-10-23T14:00:12.80214Z,0
25029,27.8777885437012,76.0614624023438,2021-10-23T13:59:56Z,2021-10-23T14:00:12.616055Z,4
25029,27.8778781890869,76.0614852905273,2021-10-23T13:59:50Z,2021-10-23T14:00:12.616212Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:59:48Z,2021-10-23T14:00:12.615844Z,0
25029,27.8777732849121,76.0614395141602,2021-10-23T14:00:02Z,2021-10-23T14:00:12.612753Z,0
25029,27.8777732849121,76.0614395141602,2021-10-23T14:00:00Z,2021-10-23T14:00:12.665577Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:59:52Z,2021-10-23T14:00:12.665407Z,0
25029,27.8777751922607,76.0614471435547,2021-10-23T13:59:58Z,2021-10-23T14:00:12.66519Z,0
